category,rating,reviews,size,installs,type,price,content_for,last_updated,year
communication,4.3,4187998,16.0,100000000,Free,0.0,Everyone,2018-07-18,2018
communication,4.3,659395,11.0,100000000,Free,0.0,Everyone,2018-06-07,2018
communication,4.3,4785892,11.0,500000000,Free,0.0,Everyone,2018-06-08,2018
communication,4.3,66602,,50000000,Free,0.0,Everyone,2018-06-26,2018
communication,4.3,30209,15.0,5000000,Free,0.0,Everyone,2018-07-28,2018
communication,4.0,36901,6.6,5000000,Free,0.0,Everyone,2018-07-04,2018
communication,4.5,5149854,,100000000,Free,0.0,Everyone,2018-07-19,2018
communication,4.3,192948,6.6,10000000,Free,0.0,Everyone,2018-06-19,2018
communication,3.7,99559,,10000000,Free,0.0,Everyone,2018-07-30,2018
communication,4.5,437674,,10000000,Free,0.0,Everyone,2018-08-01,2018
communication,3.9,13698,5.1,10000000,Free,0.0,Everyone,2018-07-02,2018
communication,4.4,2473509,,100000000,Free,0.0,Everyone,2018-07-31,2018
communication,3.6,20769,18.0,1000000,Free,0.0,Everyone,2018-07-11,2018
communication,4.4,36880,4.0,1000000,Free,0.0,Everyone,2018-07-06,2018
communication,4.2,171031,,10000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.4,63543,,5000000,Free,0.0,Everyone,2018-08-02,2018
communication,4.1,45487,,10000000,Free,0.0,Everyone,2016-10-27,2016
communication,4.4,615381,37.0,10000000,Free,0.0,Mature 17+,2018-08-02,2018
communication,4.3,2451083,,100000000,Free,0.0,Teen,2018-08-03,2018
communication,4.2,33053,22.0,5000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.2,5387333,,100000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.4,3648120,3.3,100000000,Free,0.0,Teen,2018-07-18,2018
communication,4.4,136662,32.0,10000000,Free,0.0,Everyone,2018-07-30,2018
communication,3.9,42370,37.0,1000000,Free,0.0,Everyone,2018-06-25,2018
communication,4.2,781810,,100000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.4,3128250,,100000000,Free,0.0,Mature 17+,2018-07-27,2018
communication,4.6,2083237,,500000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.3,541389,,10000000,Free,0.0,Everyone,2018-07-09,2018
communication,4.3,46702,,1000000,Free,0.0,Everyone,2018-07-04,2018
communication,4.4,2939,17.0,100000,Free,0.0,Everyone,2018-07-16,2018
communication,3.7,13761,,10000000,Free,0.0,Everyone,2018-06-27,2018
communication,4.3,258556,,10000000,Free,0.0,Everyone,2018-07-25,2018
communication,3.9,40751,35.0,10000000,Free,0.0,Teen,2016-11-04,2016
communication,4.5,17712922,40.0,500000000,Free,0.0,Teen,2018-08-02,2018
communication,3.7,25021,61.0,5000000,Free,0.0,Everyone,2018-06-26,2018
communication,4.3,27187,66.0,5000000,Free,0.0,Everyone,2018-07-28,2018
communication,4.4,69119316,,1000000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.0,56646578,,1000000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.3,4785988,11.0,500000000,Free,0.0,Everyone,2018-06-08,2018
communication,4.0,122498,79.0,10000000,Free,0.0,Everyone,2015-09-02,2015
communication,4.3,11334973,,500000000,Free,0.0,Everyone,2018-07-18,2018
communication,4.0,3419433,,1000000000,Free,0.0,Everyone,2018-07-21,2018
communication,4.1,132014,25.0,10000000,Free,0.0,Everyone,2018-07-18,2018
communication,4.2,83239,14.0,5000000,Free,0.0,Everyone,2018-04-19,2018
communication,4.2,594728,,50000000,Free,0.0,Everyone,2018-07-19,2018
communication,4.2,5387446,,100000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.1,10484169,,1000000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.4,3128509,,100000000,Free,0.0,Mature 17+,2018-07-27,2018
communication,4.3,2451093,,100000000,Free,0.0,Teen,2018-08-03,2018
communication,4.2,171031,,10000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.4,2876500,24.0,100000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.2,781810,,100000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.1,28238,17.0,1000000,Free,0.0,Everyone,2018-08-02,2018
communication,4.3,335646,8.3,10000000,Free,0.0,Everyone,2018-07-26,2018
communication,4.3,350154,,10000000,Free,0.0,Everyone,2018-07-29,2018
communication,4.5,349384,8.2,10000000,Free,0.0,Everyone,2018-07-24,2018
communication,4.3,346982,,10000000,Free,0.0,Everyone,2018-01-23,2018
communication,4.2,244863,,10000000,Free,0.0,Everyone,2018-05-29,2018
communication,4.2,10790289,,500000000,Free,0.0,Everyone,2018-07-26,2018
communication,4.5,330761,,10000000,Free,0.0,Everyone,2018-07-03,2018
communication,4.3,37320,8.4,1000000,Free,0.0,Everyone,2018-07-30,2018
communication,4.3,12842860,,100000000,Free,0.0,Everyone,2018-08-02,2018
communication,4.3,2546527,,100000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.4,36893,4.0,1000000,Free,0.0,Everyone,2018-07-06,2018
communication,4.2,15880,32.0,1000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.3,346980,,10000000,Free,0.0,Everyone,2018-01-23,2018
communication,4.3,9643041,,1000000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.4,3075118,,100000000,Free,0.0,Everyone,2018-07-10,2018
communication,4.6,2264916,6.1,50000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.3,541389,,10000000,Free,0.0,Everyone,2018-07-09,2018
communication,4.4,2473693,,100000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.2,42925,2.8,1000000,Free,0.0,Everyone,2017-08-27,2017
communication,4.5,5150471,,100000000,Free,0.0,Everyone,2018-07-19,2018
communication,4.5,2511130,,50000000,Free,0.0,Everyone,2018-07-02,2018
communication,4.4,3648480,3.3,100000000,Free,0.0,Teen,2018-07-18,2018
communication,4.5,17714850,40.0,500000000,Free,0.0,Teen,2018-08-02,2018
communication,4.1,13100,2.2,1000000,Free,0.0,Everyone,2018-03-20,2018
communication,4.2,27156,,1000000,Free,0.0,Everyone,2018-05-31,2018
communication,4.1,55098,4.3,1000000,Free,0.0,Everyone,2018-06-20,2018
communication,4.3,1133501,4.7,10000000,Free,0.0,Everyone,2016-04-01,2016
communication,4.1,12578,2.3,500000,Free,0.0,Everyone,2017-07-10,2017
communication,4.2,10965,2.3,500000,Free,0.0,Everyone,2015-02-02,2015
communication,4.0,18247,,100000,Paid,3.99,Everyone,2018-07-05,2018
communication,4.2,190613,11.0,10000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.2,125232,2.7,10000000,Free,0.0,Everyone,2017-03-05,2017
communication,4.2,83239,14.0,5000000,Free,0.0,Everyone,2018-04-19,2018
communication,4.3,11334973,,500000000,Free,0.0,Everyone,2018-07-18,2018
communication,4.3,72065,13.0,1000000,Free,0.0,Everyone,2018-04-18,2018
communication,4.4,27540,3.7,1000000,Free,0.0,Everyone,2018-01-05,2018
communication,4.2,104990,10.0,5000000,Free,0.0,Everyone,2018-05-15,2018
communication,4.4,177703,13.0,10000000,Free,0.0,Mature 17+,2018-07-25,2018
communication,4.1,17529,10.0,1000000,Free,0.0,Everyone,2018-07-26,2018
communication,4.2,177263,13.0,10000000,Free,0.0,Mature 17+,2018-07-13,2018
communication,4.8,237468,8.8,1000000,Free,0.0,Everyone,2018-07-26,2018
communication,4.4,32254,5.5,1000000,Free,0.0,Everyone,2017-12-04,2017
communication,4.4,483565,20.0,10000000,Free,0.0,Everyone,2018-07-29,2018
communication,4.4,552441,29.0,10000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.0,60308,,5000000,Free,0.0,Everyone,2018-06-22,2018
communication,4.5,457283,,10000000,Free,0.0,Everyone,2018-05-24,2018
communication,4.4,93825,11.0,5000000,Free,0.0,Everyone,2018-07-05,2018
communication,4.1,32283,,1000000,Free,0.0,Everyone,2018-07-26,2018
communication,4.2,15287,17.0,1000000,Free,0.0,Everyone,2018-01-24,2018
communication,4.5,205739,17.0,5000000,Free,0.0,Everyone,2018-07-26,2018
communication,4.3,14873,,1000000,Free,0.0,Everyone,2018-07-12,2018
communication,4.5,7820209,,100000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.0,9498,118.0,1000000,Free,0.0,Everyone,2016-06-07,2016
communication,4.3,4604483,,1000000000,Free,0.0,Everyone,2018-08-02,2018
communication,4.3,4188142,16.0,100000000,Free,0.0,Everyone,2018-07-18,2018
communication,4.2,88427,5.1,5000000,Free,0.0,Everyone,2018-01-06,2018
communication,4.5,305218,,10000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.6,183374,44.0,1000000,Free,0.0,Everyone,2018-08-01,2018
communication,4.1,20901,7.3,1000000,Free,0.0,Everyone,2018-04-03,2018
communication,4.0,122595,30.0,1000000,Free,0.0,Everyone,2018-07-19,2018
communication,4.2,124346,695.0,10000000,Free,0.0,Everyone,2014-07-06,2014
communication,4.6,837842,,50000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.1,255,1.6,10000,Free,0.0,Everyone,2017-04-11,2017
communication,4.3,41420,19.0,5000000,Free,0.0,Everyone,2018-06-21,2018
communication,4.2,44706,,1000000,Free,0.0,Everyone,2018-07-25,2018
communication,4.3,23707,,500000,Free,0.0,Everyone,2017-08-09,2017
communication,4.0,3419513,,1000000000,Free,0.0,Everyone,2018-07-21,2018
communication,4.3,4785988,11.0,500000000,Free,0.0,Everyone,2018-06-08,2018
communication,4.2,594728,,50000000,Free,0.0,Everyone,2018-07-19,2018
communication,4.3,11335255,,500000000,Free,0.0,Everyone,2018-07-18,2018
communication,4.1,10484169,,1000000000,Free,0.0,Everyone,2018-08-03,2018
communication,4.2,5387446,,100000000,Free,0.0,Everyone,2018-07-31,2018
communication,4.1,29208,23.0,1000000,Free,0.0,Everyone,2016-09-28,2016
communication,4.6,191032,26.0,5000000,Free,0.0,Everyone,2018-08-04,2018
communication,4.3,350154,,10000000,Free,0.0,Everyone,2018-07-29,2018
communication,4.2,244863,,10000000,Free,0.0,Everyone,2018-05-29,2018
communication,4.2,10790289,,500000000,Free,0.0,Everyone,2018-07-26,2018
communication,4.3,2546527,,100000000,Free,0.0,Everyone,2018-08-03,2018
dating,4.2,1545,,10000,Paid,3.99,Mature 17+,2018-06-19,2018
dating,2.6,57,6.2,1000,Paid,6.99,Everyone,2017-10-25,2017
dating,,0,20.0,50,Paid,1.49,Teen,2017-09-01,2017
dating,,0,18.0,100,Paid,2.99,Everyone,2017-07-25,2017
dating,,4,1.2,100,Paid,3.99,Teen,2018-08-02,2018
dating,3.5,2,17.0,100,Paid,7.99,Mature 17+,2017-01-21,2017
dating,4.0,516801,,10000000,Free,0.0,Mature 17+,2018-08-02,2018
dating,4.1,285726,15.0,10000000,Free,0.0,Mature 17+,2018-07-30,2018
dating,3.7,76646,,10000000,Free,0.0,Mature 17+,2018-07-23,2018
dating,4.1,2556,56.0,100000,Free,0.0,Mature 17+,2018-08-01,2018
dating,4.2,7779,12.0,500000,Free,0.0,Mature 17+,2018-08-03,2018
dating,4.5,61637,11.0,5000000,Free,0.0,Mature 17+,2018-07-31,2018
dating,4.4,12632,29.0,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,4.2,313724,,10000000,Free,0.0,Mature 17+,2018-08-04,2018
dating,4.0,48845,40.0,1000000,Free,0.0,Mature 17+,2018-08-01,2018
dating,4.1,305708,,10000000,Free,0.0,Mature 17+,2018-08-02,2018
dating,3.1,31320,53.0,5000000,Free,0.0,Mature 17+,2018-07-30,2018
dating,4.4,172460,3.1,5000000,Free,0.0,Mature 17+,2018-08-04,2018
dating,4.2,4195,24.0,100000,Free,0.0,Mature 17+,2018-07-25,2018
dating,4.1,11633,23.0,500000,Free,0.0,Mature 17+,2018-07-24,2018
dating,3.9,10212,5.0,1000000,Free,0.0,Mature 17+,2018-07-25,2018
dating,4.3,37053,44.0,1000000,Free,0.0,Mature 17+,2018-08-03,2018
dating,4.4,667,27.0,10000,Free,0.0,Mature 17+,2018-08-03,2018
dating,3.5,13202,6.1,1000000,Free,0.0,Mature 17+,2018-07-07,2018
dating,4.0,28671,,1000000,Free,0.0,Mature 17+,2018-08-01,2018
dating,3.3,1157,21.0,100000,Free,0.0,Mature 17+,2017-01-27,2017
dating,4.5,212626,11.0,10000000,Free,0.0,Mature 17+,2018-07-31,2018
dating,4.4,222888,21.0,1000000,Free,0.0,Mature 17+,2018-07-17,2018
dating,4.1,2067,24.0,100000,Free,0.0,Mature 17+,2018-07-25,2018
dating,3.9,1643,31.0,500000,Free,0.0,Mature 17+,2018-07-03,2018
dating,3.9,105,27.0,5000,Free,0.0,Mature 17+,2018-06-19,2018
dating,3.6,3414,6.2,500000,Free,0.0,Mature 17+,2018-06-06,2018
dating,4.0,42194,,5000000,Free,0.0,Mature 17+,2018-07-24,2018
dating,3.6,11806,12.0,1000000,Free,0.0,Mature 17+,2018-06-26,2018
dating,3.4,1999,8.0,100000,Free,0.0,Mature 17+,2017-02-03,2017
dating,4.2,22544,5.9,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,4.1,97684,7.9,1000000,Free,0.0,Mature 17+,2018-07-10,2018
dating,3.4,2519,5.0,100000,Free,0.0,Mature 17+,2018-07-25,2018
dating,3.0,1146,1.4,100000,Free,0.0,Mature 17+,2016-02-25,2016
dating,4.6,13046,13.0,500000,Free,0.0,Mature 17+,2018-07-31,2018
dating,4.1,17268,40.0,500000,Free,0.0,Mature 17+,2018-06-25,2018
dating,3.9,8722,13.0,500000,Free,0.0,Mature 17+,2018-06-20,2018
dating,1.9,953,19.0,100000,Free,0.0,Mature 17+,2018-07-18,2018
dating,3.5,2593,5.0,500000,Free,0.0,Mature 17+,2018-07-25,2018
dating,2.5,5377,19.0,500000,Free,0.0,Mature 17+,2018-07-31,2018
dating,3.9,852,27.0,100000,Free,0.0,Mature 17+,2018-07-30,2018
dating,3.4,212,3.0,50000,Free,0.0,Mature 17+,2018-06-13,2018
dating,3.5,1972,13.0,1000000,Free,0.0,Mature 17+,2018-05-12,2018
dating,4.4,35206,7.2,1000000,Free,0.0,Everyone,2018-05-21,2018
dating,3.8,5164,25.0,100000,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.2,1939,,100000,Free,0.0,Mature 17+,2017-01-08,2017
dating,2.5,277,5.7,100000,Free,0.0,Mature 17+,2017-12-04,2017
dating,2.8,80,5.5,10000,Free,0.0,Teen,2017-11-06,2017
dating,4.1,825,,100000,Free,0.0,Mature 17+,2017-12-28,2017
dating,4.2,40035,6.5,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,3.5,1093,5.8,100000,Free,0.0,Mature 17+,2017-01-28,2017
dating,4.3,135418,,10000000,Free,0.0,Mature 17+,2018-07-07,2018
dating,3.3,1601,3.8,500000,Free,0.0,Mature 17+,2017-02-01,2017
dating,4.1,2212,41.0,100000,Free,0.0,Mature 17+,2018-06-20,2018
dating,4.2,57081,7.9,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,3.5,241,2.8,50000,Free,0.0,Mature 17+,2018-06-01,2018
dating,4.2,63986,20.0,5000000,Free,0.0,Mature 17+,2018-05-31,2018
dating,4.4,7888,15.0,500000,Free,0.0,Mature 17+,2018-04-29,2018
dating,4.1,535,28.0,100000,Free,0.0,Mature 17+,2018-03-29,2018
dating,4.2,5084,9.6,100000,Free,0.0,Mature 17+,2018-08-03,2018
dating,4.3,2430,13.0,500000,Free,0.0,Mature 17+,2018-07-26,2018
dating,4.1,285726,15.0,10000000,Free,0.0,Mature 17+,2018-07-30,2018
dating,4.0,48845,40.0,1000000,Free,0.0,Mature 17+,2018-08-01,2018
dating,4.1,2556,56.0,100000,Free,0.0,Mature 17+,2018-08-01,2018
dating,4.2,7779,12.0,500000,Free,0.0,Mature 17+,2018-08-03,2018
dating,3.0,837,9.4,100000,Free,0.0,Mature 17+,2018-07-16,2018
dating,4.4,12632,29.0,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,4.5,61637,11.0,5000000,Free,0.0,Mature 17+,2018-07-31,2018
dating,2.5,5377,19.0,500000,Free,0.0,Mature 17+,2018-07-31,2018
dating,4.1,11633,23.0,500000,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.2,313724,,10000000,Free,0.0,Mature 17+,2018-08-04,2018
dating,4.0,738,27.0,10000,Free,0.0,Mature 17+,2018-08-01,2018
dating,4.1,305708,,10000000,Free,0.0,Mature 17+,2018-08-02,2018
dating,1.9,953,19.0,100000,Free,0.0,Mature 17+,2018-07-18,2018
dating,3.3,4631,45.0,100000,Free,0.0,Mature 17+,2018-08-04,2018
dating,4.4,222888,21.0,1000000,Free,0.0,Mature 17+,2018-07-17,2018
dating,4.1,17268,40.0,500000,Free,0.0,Mature 17+,2018-06-25,2018
dating,3.8,5164,25.0,100000,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.1,4953,15.0,1000000,Free,0.0,Teen,2018-08-01,2018
dating,4.2,4195,24.0,100000,Free,0.0,Mature 17+,2018-07-25,2018
dating,4.0,28671,,1000000,Free,0.0,Mature 17+,2018-08-01,2018
dating,4.5,212626,11.0,10000000,Free,0.0,Mature 17+,2018-07-31,2018
dating,3.7,1439,38.0,50000,Free,0.0,Mature 17+,2018-07-30,2018
dating,3.9,1645,31.0,500000,Free,0.0,Mature 17+,2018-07-03,2018
dating,3.5,13204,6.1,1000000,Free,0.0,Mature 17+,2018-07-07,2018
dating,3.9,853,27.0,100000,Free,0.0,Mature 17+,2018-07-30,2018
dating,4.0,337,32.0,10000,Free,0.0,Mature 17+,2018-07-31,2018
dating,4.6,13049,13.0,500000,Free,0.0,Mature 17+,2018-07-31,2018
dating,4.0,51698,63.0,1000000,Free,0.0,Mature 17+,2018-07-26,2018
dating,4.1,923,44.0,100000,Free,0.0,Mature 17+,2018-08-02,2018
dating,4.2,1546,,10000,Paid,3.99,Mature 17+,2018-06-19,2018
dating,3.3,149,16.0,10000,Free,0.0,Mature 17+,2018-07-31,2018
dating,4.4,198,28.0,10000,Free,0.0,Mature 17+,2018-05-18,2018
dating,4.3,135420,,10000000,Free,0.0,Mature 17+,2018-07-07,2018
dating,4.2,22545,5.9,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,3.9,8723,13.0,500000,Free,0.0,Mature 17+,2018-06-20,2018
dating,4.3,23170,9.0,500000,Free,0.0,Mature 17+,2018-07-25,2018
dating,3.4,13890,20.0,500000,Free,0.0,Mature 17+,2018-06-19,2018
dating,4.2,57083,7.9,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,4.1,537,28.0,100000,Free,0.0,Mature 17+,2018-03-29,2018
dating,4.0,13440,49.0,500000,Free,0.0,Mature 17+,2018-08-03,2018
dating,3.6,143,27.0,10000,Free,0.0,Mature 17+,2018-07-23,2018
dating,4.2,1059,18.0,100000,Free,0.0,Mature 17+,2018-07-26,2018
dating,3.5,894,14.0,100000,Free,0.0,Mature 17+,2018-07-17,2018
dating,4.0,6191,27.0,500000,Free,0.0,Mature 17+,2018-07-12,2018
dating,4.1,2212,41.0,100000,Free,0.0,Mature 17+,2018-06-20,2018
dating,4.1,15081,38.0,1000000,Free,0.0,Mature 17+,2018-07-26,2018
dating,2.8,80,5.5,10000,Free,0.0,Teen,2017-11-06,2017
dating,4.4,218,27.0,10000,Free,0.0,Mature 17+,2018-07-23,2018
dating,4.4,35205,7.2,1000000,Free,0.0,Everyone,2018-05-21,2018
dating,4.2,243950,21.0,10000000,Free,0.0,Mature 17+,2018-05-10,2018
dating,4.1,236,8.8,10000,Free,0.0,Mature 17+,2018-03-29,2018
dating,4.2,5152,38.0,100000,Free,0.0,Mature 17+,2018-07-26,2018
dating,3.9,1576,,10000,Free,0.0,Mature 17+,2018-02-16,2018
dating,4.1,6701,11.0,1000000,Free,0.0,Mature 17+,2018-06-29,2018
dating,4.2,40039,6.5,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,3.9,742,26.0,50000,Free,0.0,Mature 17+,2018-04-07,2018
dating,4.0,187,19.0,10000,Free,0.0,Mature 17+,2018-07-26,2018
dating,4.2,2506,6.1,500000,Free,0.0,Mature 17+,2017-06-15,2017
dating,4.5,182986,77.0,5000000,Free,0.0,Mature 17+,2018-08-02,2018
dating,3.9,8661,9.5,1000000,Free,0.0,Mature 17+,2018-04-03,2018
dating,3.6,8,14.0,1000,Free,0.0,Mature 17+,2018-07-29,2018
dating,4.4,59,38.0,5000,Free,0.0,Everyone,2018-07-19,2018
dating,3.5,35,16.0,1000,Free,0.0,Mature 17+,2018-07-16,2018
dating,4.4,28,3.4,500,Free,0.0,Everyone,2018-07-16,2018
dating,4.8,125,4.7,5000,Free,0.0,Mature 17+,2018-07-08,2018
dating,4.6,185,5.0,10000,Free,0.0,Mature 17+,2018-07-16,2018
dating,4.7,6,4.9,100,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.8,110,4.9,10000,Free,0.0,Mature 17+,2018-07-09,2018
dating,,3,16.0,1000,Free,0.0,Mature 17+,2018-07-15,2018
dating,2.7,3,3.9,100,Free,0.0,Mature 17+,2018-07-17,2018
dating,5.0,5,4.4,1000,Free,0.0,Mature 17+,2018-07-17,2018
dating,,3,4.8,1000,Free,0.0,Mature 17+,2018-07-17,2018
dating,4.8,84,4.5,1000,Free,0.0,Mature 17+,2018-07-06,2018
dating,5.0,2,70.0,100,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.8,20,4.9,500,Free,0.0,Mature 17+,2018-07-15,2018
dating,,2,3.7,500,Free,0.0,Mature 17+,2018-07-16,2018
dating,4.9,776,4.9,5000,Free,0.0,Mature 17+,2018-07-14,2018
dating,3.0,2,16.0,100,Free,0.0,Mature 17+,2018-07-17,2018
dating,,1,4.6,100,Free,0.0,Teen,2018-07-20,2018
dating,,0,3.6,50,Free,0.0,Mature 17+,2018-07-20,2018
dating,4.7,14,21.0,5000,Free,0.0,Mature 17+,2018-08-03,2018
dating,,0,13.0,50,Free,0.0,Mature 17+,2018-07-10,2018
dating,,1,8.7,500,Free,0.0,Mature 17+,2018-07-23,2018
dating,1.0,1,9.2,10,Free,0.0,Mature 17+,2018-07-31,2018
dating,,3,6.9,500,Free,0.0,Everyone,2018-07-23,2018
dating,,0,39.0,500,Free,0.0,Mature 17+,2018-07-13,2018
dating,,0,8.0,100,Free,0.0,Everyone,2018-07-10,2018
dating,,24,3.9,1000,Free,0.0,Mature 17+,2018-07-26,2018
dating,,0,14.0,10,Free,0.0,Mature 17+,2018-07-09,2018
dating,,23,11.0,100,Free,0.0,Mature 17+,2018-07-31,2018
dating,,0,13.0,10,Free,0.0,Mature 17+,2018-07-09,2018
dating,5.0,5,9.3,500,Free,0.0,Teen,2018-07-14,2018
dating,4.7,18,5.0,500,Free,0.0,Mature 17+,2018-07-25,2018
dating,,0,10.0,10,Free,0.0,Everyone,2018-07-27,2018
dating,5.0,6,5.0,100,Free,0.0,Mature 17+,2018-08-01,2018
dating,,1,5.0,100,Free,0.0,Teen,2018-07-24,2018
dating,,2,3.6,10,Free,0.0,Everyone,2018-07-14,2018
dating,,0,19.0,10,Free,0.0,Everyone,2018-07-16,2018
dating,5.0,5,5.0,100,Free,0.0,Mature 17+,2018-08-02,2018
dating,,0,9.8,50,Free,0.0,Mature 17+,2018-08-02,2018
dating,,0,14.0,100,Free,0.0,Mature 17+,2018-07-12,2018
dating,,0,5.0,100,Free,0.0,Everyone,2018-07-22,2018
dating,,0,4.9,10,Free,0.0,Teen,2018-07-26,2018
dating,3.0,1,5.5,500,Free,0.0,Mature 17+,2018-07-19,2018
dating,4.1,11,11.0,1000,Free,0.0,Mature 17+,2018-07-14,2018
dating,,4,3.8,500,Free,0.0,Mature 17+,2018-07-11,2018
dating,,14,5.0,50,Free,0.0,Teen,2018-08-03,2018
dating,,0,8.2,1,Free,0.0,Everyone,2018-07-31,2018
dating,,1,21.0,10,Free,0.0,Mature 17+,2018-07-24,2018
dating,,104,12.0,1000,Free,0.0,Mature 17+,2018-07-22,2018
dating,,0,10.0,1,Free,0.0,Mature 17+,2018-07-17,2018
dating,,14,3.3,50,Free,0.0,Everyone,2018-07-30,2018
dating,5.0,3,25.0,100,Free,0.0,Mature 17+,2018-07-20,2018
dating,3.7,101,15.0,10000,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.5,120,10.0,500,Free,0.0,Mature 17+,2018-08-04,2018
dating,4.2,24,4.9,1000,Free,0.0,Mature 17+,2018-07-11,2018
dating,,0,4.4,10,Free,0.0,Mature 17+,2018-07-19,2018
dating,,0,3.5,5,Free,0.0,Everyone,2018-07-12,2018
dating,,0,7.8,10,Free,0.0,Everyone,2018-07-09,2018
dating,4.3,6,9.0,100,Free,0.0,Mature 17+,2018-07-26,2018
dating,4.1,4954,15.0,1000000,Free,0.0,Teen,2018-08-01,2018
dating,1.9,954,19.0,100000,Free,0.0,Mature 17+,2018-07-18,2018
dating,4.1,2560,56.0,100000,Free,0.0,Mature 17+,2018-08-01,2018
dating,4.4,59,38.0,5000,Free,0.0,Everyone,2018-07-19,2018
dating,,3,16.0,1000,Free,0.0,Mature 17+,2018-07-15,2018
dating,3.9,10212,5.0,1000000,Free,0.0,Mature 17+,2018-07-25,2018
dating,3.9,105,27.0,5000,Free,0.0,Mature 17+,2018-06-19,2018
dating,,21,4.7,1000,Free,0.0,Mature 17+,2018-07-27,2018
dating,4.0,42197,,5000000,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.4,28,3.4,500,Free,0.0,Everyone,2018-07-16,2018
dating,4.7,6,4.9,100,Free,0.0,Mature 17+,2018-07-24,2018
dating,3.8,5168,25.0,100000,Free,0.0,Mature 17+,2018-07-24,2018
dating,4.4,12633,29.0,1000000,Free,0.0,Mature 17+,2018-07-27,2018
dating,4.4,41605,8.1,500000,Free,0.0,Mature 17+,2018-07-26,2018
dating,3.6,8,14.0,1000,Free,0.0,Mature 17+,2018-07-29,2018
dating,4.4,218,27.0,10000,Free,0.0,Mature 17+,2018-07-23,2018
dating,2.7,3,3.9,100,Free,0.0,Mature 17+,2018-07-17,2018
dating,4.3,2433,13.0,500000,Free,0.0,Mature 17+,2018-07-26,2018
dating,4.6,185,5.0,10000,Free,0.0,Mature 17+,2018-07-16,2018
dating,2.8,80,5.5,10000,Free,0.0,Teen,2017-11-06,2017
dating,3.5,35,16.0,1000,Free,0.0,Mature 17+,2018-07-16,2018
dating,,3,4.8,1000,Free,0.0,Mature 17+,2018-07-17,2018
dating,3.4,5,14.0,500,Free,0.0,Mature 17+,2018-07-09,2018
